FoodCode,Desc,kcal_per_100g,guarded_score_per_100kcal,tags,consensus_score
32202050,"Egg, cheese, and sausage on biscuit",324.0,-10.375561854535045,uncategorized,0.05763833162963005
32202045,"Egg, cheese, and steak on bagel",282.0,-8.732309153782847,uncategorized,0.15021581894386105
32202034,"Egg, cheese, and sausage on bun",263.0,-12.832421547806677,uncategorized,-0.08077610516550492
32202030,"Egg, cheese, and sausage on English muffin",286.0,-8.627520688046248,uncategorized,0.15611938621197938
32202075,"Egg, cheese, and bacon griddle cake sandwich",272.0,-8.526929875991407,uncategorized,0.16178646627986698
51301610,"Bread, pita, whole wheat, toasted",288.0,-8.800418718841565,uncategorized,0.14637866572189162
51301630,"Bread, pita, wheat or cracked wheat, toasted",288.0,-8.800418718841565,uncategorized,0.14637866572189162
51184240,"Breadsticks, soft, with parmesan cheese, from frozen",314.0,-7.303614861043742,uncategorized,0.23070552554919602
51184250,"Breadsticks, soft, topped with melted cheese",333.0,-9.60351796454832,uncategorized,0.10113370114799956
52101040,Crumpet,227.0,-8.807155732243546,uncategorized,0.14599911620253153
42302155,"Peanut butter and jelly sandwich, with reduced fat peanut butter, reduced sugar jelly, on white bread",320.0,-3.960189813866043,oil_fat_sauce,0.41906723628881043
42302115,"Peanut butter and jelly sandwich, with regular peanut butter, reduced sugar jelly, on whole wheat bread",339.0,-3.80662222112652,oil_fat_sauce,0.4277189195400914
42302065,"Peanut butter and jelly sandwich, with reduced fat peanut butter, regular jelly, on whole wheat bread",337.0,-4.084614187774846,oil_fat_sauce,0.41205742222195957
42302025,"Peanut butter and jelly sandwich, with regular peanut butter, regular jelly, on whole wheat bread",359.0,-3.680034871965776,oil_fat_sauce,0.43485059119698666
42301125,"Peanut butter sandwich, with reduced fat peanut butter, on whole wheat bread",353.0,-4.503844999656264,oil_fat_sauce,0.38843881800428753
42301025,"Peanut butter sandwich, with regular peanut butter, on whole wheat bread",380.0,-4.007793493543984,oil_fat_sauce,0.41638534259742743
42302160,"Peanut butter and jelly sandwich, with reduced fat peanut butter, reduced sugar jelly, on wheat bread",317.0,-4.244710207703247,oil_fat_sauce,0.4030379407708133
42302165,"Peanut butter and jelly sandwich, with reduced fat peanut butter, reduced sugar jelly, on whole wheat bread",317.0,-4.244710207703247,oil_fat_sauce,0.4030379407708133
44201000,Carob chips,540.0,-5.280120186535493,uncategorized,0.34470506589618655
51109200,"Bread, pita with fruit, toasted",306.0,-6.692544701257218,uncategorized,0.2651319652196414
51109110,"Bread, pita, toasted",302.0,-6.755188475621229,uncategorized,0.2616027434366222
27513041,"Roast beef submarine sandwich, with cheese, lettuce, tomato and spread",190.0,-11.91010356943259,uncategorized,-0.028814601677009877
27513040,"Roast beef submarine sandwich, with lettuce, tomato and spread",181.0,-10.657526575458796,uncategorized,0.041753017482615194
27513020,"Roast beef sandwich, with gravy",220.0,-6.173856250164815,uncategorized,0.2943538088709949
27511010,Pastrami sandwich,167.0,-10.257037023272725,uncategorized,0.06431577756207006
27513060,Roast beef sandwich with bacon and cheese sauce,346.0,-7.90194299474643,uncategorized,0.19699694549802518
27510000,"Beef sandwich, NFS",190.0,-11.91010356943259,uncategorized,-0.028814601677009877
27500100,"Meat sandwich, NFS",295.0,-7.918367593517002,uncategorized,0.1960716172854941
27510235,"Cheeseburger submarine sandwich with lettuce, tomato and spread",183.0,-11.835108018947151,uncategorized,-0.024589506157306
27515010,"Steak sandwich, plain, on roll",232.0,-9.29363578970647,uncategorized,0.11859182739796453
27540295,Buffalo chicken submarine sandwich,186.0,-10.940918015620756,uncategorized,0.025787324899516958
27540291,"Chicken submarine sandwich, with cheese, lettuce, tomato and spread",155.0,-13.533903137349428,uncategorized,-0.12029613938016574
27540290,"Chicken submarine sandwich, with lettuce, tomato and spread",155.0,-13.533903137349428,uncategorized,-0.12029613938016574
27540285,"Chicken, bacon, and tomato club sandwich, with lettuce and spread",220.0,-11.81563167712788,uncategorized,-0.02349224899967236
27540296,Buffalo chicken submarine sandwich with cheese,203.0,-12.612483841836433,uncategorized,-0.06838526584112044
27540310,"Turkey sandwich, with spread",225.0,-9.919414023215804,uncategorized,0.08333676501607187
27540320,Turkey salad or turkey spread sandwich,229.0,-8.370387556386001,uncategorized,0.1706057395424491
27541001,"Turkey, ham, and roast beef club sandwich with cheese, lettuce, tomato, and spread",146.0,-14.01950310796638,uncategorized,-0.14765384589663966
27541000,"Turkey, ham, and roast beef club sandwich, with lettuce, tomato and spread",166.0,-8.15618140639584,uncategorized,0.18267367475671464
27540361,"Turkey and bacon submarine sandwich, with cheese, lettuce, tomato and spread",222.0,-12.042068764885418,uncategorized,-0.0362492501655606
27540360,"Turkey and bacon submarine sandwich, with lettuce, tomato and spread",206.0,-10.19299757286202,uncategorized,0.0679236288714235
27540350,"Turkey submarine sandwich, with cheese, lettuce, tomato and spread",147.0,-13.895973202824903,uncategorized,-0.14069442436583776
27515000,Steak submarine sandwich with lettuce and tomato,202.0,-9.038559867385734,uncategorized,0.1329622817730002
27520170,Bacon on biscuit,383.0,-12.271512072460114,uncategorized,-0.049175615591041694
27520156,"Bacon, lettuce, tomato, and cheese submarine sandwich, with spread",233.0,-10.274291230258452,uncategorized,0.06334371092398869
27520155,"Bacon, lettuce, and tomato submarine sandwich, with spread",205.0,-10.137769314855351,uncategorized,0.071035075669995
27520150,"Bacon, lettuce, and tomato sandwich with spread",209.0,-7.521448384408921,uncategorized,0.21843323155769798
27520140,Bacon and egg sandwich,258.0,-8.968969588918265,uncategorized,0.13688285535189462
27520120,"Bacon and cheese sandwich, with spread",314.0,-21.041766094489695,uncategorized,-0.5432737418837095
27520110,"Bacon sandwich, with spread",359.0,-7.70109410536346,uncategorized,0.2083123600416422
27515080,"Steak sandwich, plain, on biscuit",309.0,-13.114622032000671,uncategorized,-0.09667470173168155
27515070,"Steak and cheese submarine sandwich, with fried peppers and onions, on roll",232.0,-10.042159553068782,uncategorized,0.07642153358049232
27515050,"Fajita-style beef sandwich with cheese, on pita bread, with lettuce and tomato",161.0,-9.701768468020374,uncategorized,0.09559846926635576
27515040,"Steak and cheese submarine sandwich, plain, on roll",252.0,-14.017461260466671,uncategorized,-0.14753881239575736
27515030,"Steak and cheese sandwich, plain, on roll",248.0,-15.000780593671676,uncategorized,-0.20293700711891466
27515020,"Steak and cheese submarine sandwich, with lettuce and tomato",183.0,-11.835108018947151,uncategorized,-0.024589506157306
27520250,Ham on biscuit,342.0,-15.231882807082249,uncategorized,-0.2159568318972427
27520300,"Ham sandwich, with spread",216.0,-10.739251677905754,uncategorized,0.03714879280580547
27520310,Ham sandwich with lettuce and spread,191.0,-11.516610043971628,uncategorized,-0.0066459833963772134
27520320,"Ham and cheese sandwich, with lettuce and spread",212.0,-18.458120517430356,uncategorized,-0.3977164483979345
27540111,"Sliced chicken sandwich, with cheese and spread",237.0,-15.86814558081192,uncategorized,-0.2518025717743249
27540110,"Sliced chicken sandwich, with spread",225.0,-10.42198582377748,uncategorized,0.055022900404931366
27520420,"Midnight sandwich, with spread",235.0,-9.897455501687372,uncategorized,0.08457386308827172
27520390,"Ham and cheese submarine sandwich, with lettuce, tomato and spread",151.0,-13.165917462207029,uncategorized,-0.09956458107710013
27520380,Ham and cheese on English muffin,255.0,-13.55564473380715,uncategorized,-0.12152101633873362
27520370,"Hot ham and cheese sandwich, on bun",192.0,-15.217269077233514,uncategorized,-0.21513352432618832
27520360,"Ham and cheese sandwich, on bun, with lettuce and spread",192.0,-18.993507393746093,uncategorized,-0.4278790470826272
27430510,"Veal goulash with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce",98.0,-14.72370879437359,uncategorized,-0.1873273501422925
27430500,"Veal goulash with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce",96.0,-14.570735408449623,uncategorized,-0.1787091432844499
27430410,"Lamb or mutton stew with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, gravy",122.0,-10.18021688155627,uncategorized,0.06864366681000929
28340179,"Beef broth, less or reduced sodium, canned or ready-to-serve",6.0,-17.056475177815198,uncategorized,-0.31875062434185636
28340150,Mexican style chicken broth soup stock,48.0,-13.540189050115888,uncategorized,-0.12065027481480031
28340130,"Chicken or turkey broth, with tomato, home recipe",49.0,-5.4392945952056815,uncategorized,0.33573750613336417
28331110,"Lamb, pasta, and vegetable soup, Puerto Rican style",90.0,-8.039770015032838,uncategorized,0.18923205381929406
28321130,"Bacon soup, cream of, prepared with water",46.0,-5.070248768919093,uncategorized,0.3565287911778235
28320140,"Ham, noodle, and vegetable soup, Puerto Rican style",60.0,-15.278807351109528,uncategorized,-0.21860046447878234
28317010,"Beef stroganoff soup, chunky style, home recipe, canned or ready-to-serve",98.0,-11.605254422700284,uncategorized,-0.011640025909420718
28340210,"Chicken rice soup, Puerto Rican style",77.0,-11.771776331724404,uncategorized,-0.021021528774540124
28340220,"Chicken soup with noodles and potatoes, Puerto Rican style",74.0,-11.851014286821526,uncategorized,-0.025485632670095293
28345020,"Chicken or turkey soup, cream of, canned, reduced sodium, made with milk",54.0,-16.094412811213825,uncategorized,-0.2645500035251262
28345010,"Chicken or turkey soup, cream of, canned, reduced sodium, NS as to made with milk or water",29.0,-6.481600470043725,uncategorized,0.2770161306193015
28340700,Bird's nest soup,46.0,-11.046465983008344,uncategorized,0.019840968865904786
28340690,"Chicken or turkey vegetable soup with potato and cheese, chunky style, canned or ready-to-serve",65.0,-4.4970415204186525,uncategorized,0.3888221120725245
28345030,"Chicken or turkey soup, cream of, canned, reduced sodium, made with water",29.0,-6.481600470043725,uncategorized,0.2770161306193015
28311030,"Menudo soup, canned, prepared with water or ready-to-serve",40.0,-12.476581628483991,uncategorized,-0.06072881383781482
28143190,"Chicken in mushroom sauce, white and wild rice, vegetable, frozen meal",105.0,-10.416401744704146,uncategorized,0.05533749596855743
28143180,"Chicken in butter sauce with potatoes and vegetable, diet frozen meal",108.0,-7.819909599593508,oil_fat_sauce,0.20161853875366784
28143170,"Chicken in cream sauce with noodles and vegetable, frozen meal",126.0,-9.994173235173765,uncategorized,0.07912498432434265
28143130,"Chicken and vegetable entree with noodles, frozen meal",100.0,-9.1416537882039,uncategorized,0.12715418169055442
28143040,"Chicken chow mein with rice, diet frozen meal",90.0,-9.443715854486692,uncategorized,0.11013662431997777
28140810,"Chicken, fried, with potatoes, vegetable, dessert, frozen meal",163.0,-8.723597237765551,uncategorized,0.15070663042660173
28140740,"Chicken patty or nuggets, boneless, breaded, with pasta and tomato sauce, fruit, dessert, frozen meal",177.0,-5.858493457690965,uncategorized,0.31212070187915125
28145000,"Turkey dinner, NFS, frozen meal",128.0,-10.28979515590984,uncategorized,0.062470251546952474
28145100,"Turkey with gravy, dressing, vegetable and fruit, diet frozen meal",112.0,-9.822794127103611,uncategorized,0.08878013182297527
28310420,"Beef and rice soup, Puerto Rican style",59.0,-13.177200466850229,uncategorized,-0.10020024242044928
28310320,"Beef noodle soup, Puerto Rican style",59.0,-13.321591259991202,uncategorized,-0.10833492360136643
28310160,"Beef broth, with tomato, home recipe",50.0,-6.536870632591546,uncategorized,0.2739023230048159
28153010,"Shrimp and clams in tomato-based sauce, with noodles, frozen meal",103.0,-13.766182916933982,uncategorized,-0.13338230582188101
28150220,"Flounder with chopped broccoli, diet frozen meal",62.0,-28.246233049202008,uncategorized,-0.9491586357897834
28345130,"Chicken or turkey soup, cream of, prepared with water",46.0,-5.070248768919093,uncategorized,0.3565287911778235
28351170,"Codfish soup with noodles, Puerto Rican style",72.0,-11.29126607156735,uncategorized,0.0060494338921786165
28351120,"Fish soup with potatoes, Mexican style",46.0,-21.855299920373703,uncategorized,-0.5891065693064176
28350310,Turtle and vegetable soup,42.0,-17.270261465363923,uncategorized,-0.3307949053671904
28350120,"Crab soup, tomato-base",35.0,-21.71030330821596,uncategorized,-0.580937757524459
28350110,"Crab soup, NS as to tomato-base or cream style",51.0,-17.229826143854783,uncategorized,-0.32851686227476423
28350040,"Fish stock, home recipe",16.0,-32.32240508506174,uncategorized,-1.1788018092150823
28345160,"Chicken or turkey mushroom soup, cream of, prepared with milk",75.0,-12.235429455090948,uncategorized,-0.04714279492369751
28355210,"Crab soup, cream of, prepared with milk",51.0,-18.06636071799929,uncategorized,-0.37564550468644486
28360210,"Spanish vegetable soup, Puerto Rican style",104.0,-9.405299888700837,uncategorized,0.11230090105208111
28355430,"Shrimp soup, cream of, prepared with water",36.0,-5.148959382151837,uncategorized,0.35209439664147857
28355350,"Salmon soup, cream style",59.0,-19.734305269214776,uncategorized,-0.46961408021978146
28355310,Oyster stew,79.0,-16.80895748330618,uncategorized,-0.30480598502194706
28140320,"Chicken and noodles with vegetable, dessert, frozen meal",133.0,-6.310871598026628,uncategorized,0.28663464515215503
27564170,"Frankfurter or hot dog sandwich, beef and pork, plain, on multigrain bread",287.0,-8.52873858840405,uncategorized,0.16168456713169585
27564160,"Frankfurter or hot dog sandwich, beef and pork, plain, on whole grain white bread",276.0,-10.52887381338502,uncategorized,0.049001050267453314
27564150,"Frankfurter or hot dog sandwich, beef and pork, plain, on whole wheat bread",282.0,-8.856379552537284,uncategorized,0.14322594711130437
27564140,"Frankfurter or hot dog sandwich, beef and pork, plain, on wheat bread",291.0,-7.392459178723327,uncategorized,0.22570021888567532
27564130,"Frankfurter or hot dog sandwich, beef and pork, plain, on white bread",289.0,-7.618779222524089,uncategorized,0.21294981173628777
27564124,"Frankfurter or hot dog sandwich, beef and pork, plain, on multigrain bun",285.0,-7.296462259840427,uncategorized,0.2311084884330303
27564123,"Frankfurter or hot dog sandwich, beef and pork, plain, on whole grain white bun",281.0,-8.685806455226277,uncategorized,0.15283568561666652
27564122,"Frankfurter or hot dog sandwich, beef and pork, plain, on whole wheat bun",288.0,-9.160032905294209,uncategorized,0.12611873992405317
27564121,"Frankfurter or hot dog sandwich, beef and pork, plain, on wheat bun",288.0,-8.32407891132392,uncategorized,0.17321467363932394
27564120,"Frankfurter or hot dog sandwich, beef and pork, plain, on white bun",293.0,-7.177396709252139,uncategorized,0.2378163973834331
27564110,"Frankfurter or hot dog sandwich, beef, plain, on multigrain bread",305.0,-6.337811830743523,uncategorized,0.28511688768767673
27564100,"Frankfurter or hot dog sandwich, beef, plain, on whole grain white bread",295.0,-7.999001833850471,uncategorized,0.19152884954310892
27564090,"Frankfurter or hot dog sandwich, beef, plain, on whole wheat bread",301.0,-6.562857586091795,uncategorized,0.27243827133649756
27564182,"Frankfurter or hot dog sandwich, meat and poultry, plain, on whole wheat bun",282.0,-9.099682052994783,uncategorized,0.12951878318008775
27564183,"Frankfurter or hot dog sandwich, meat and poultry, plain, on whole grain white bun",275.0,-8.617240108351796,uncategorized,0.15669857298940587
27564184,"Frankfurter or hot dog sandwich, meat and poultry, plain, on multigrain bun",279.0,-7.311654552529498,uncategorized,0.23025258581802005
27564290,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on multigrain bread",246.0,-10.11409364785673,uncategorized,0.07236891419660593
27564280,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on whole grain white bread",236.0,-12.367297971057674,uncategorized,-0.05457199668826349
27564270,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on whole wheat bread",242.0,-10.43525776471899,uncategorized,0.054275186469280735
27564244,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on multigrain bun",247.0,-8.607349184378846,uncategorized,0.15725580736255657
27564243,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on whole grain white bun",244.0,-10.097359255182775,uncategorized,0.07331169556235405
27564230,"Frankfurter or hot dog sandwich, meat and poultry, plain, on multigrain bread",281.0,-8.519933735506129,uncategorized,0.16218061448770374
27564220,"Frankfurter or hot dog sandwich, meat and poultry, plain, on whole grain white bread",271.0,-10.421077902138316,uncategorized,0.05507405084819152
27564210,"Frankfurter or hot dog sandwich, meat and poultry, plain, on whole wheat bread",277.0,-8.764109036882978,uncategorized,0.14842427874255856
27564242,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on whole wheat bun",250.0,-10.593904621489198,uncategorized,0.045337347898643666
27564064,"Frankfurter or hot dog sandwich, beef, plain, on multigrain bun",301.0,-5.363759577759959,uncategorized,0.33999299411531647
27564062,"Frankfurter or hot dog sandwich, beef, plain, on whole wheat bun",303.0,-7.053051135608731,uncategorized,0.24482177200492855
27560510,"Salami sandwich, with spread",325.0,-6.6924406302721655,uncategorized,0.26513782836551913
27560500,"Pepperoni and salami submarine sandwich, with lettuce, tomato and spread",228.0,-5.523196132627445,uncategorized,0.33101066557332604
27560410,Puerto Rican sandwich,334.0,-11.074757037127194,uncategorized,0.01824710889379271
27560120,"Bologna and cheese sandwich, with spread",298.0,-15.384752685870296,uncategorized,-0.22456920737531147
27560110,"Bologna sandwich, with spread",295.0,-7.918367593517002,uncategorized,0.1960716172854941
27560000,"Luncheon meat sandwich, NFS, with spread",151.0,-13.165917462207029,uncategorized,-0.09956458107710013
27550745,"Tuna salad sandwich, on bun, with cheese",235.0,-9.86512369526936,uncategorized,0.08639537075847938
27550740,"Tuna salad sandwich, on bun",220.0,-7.142551979780859,uncategorized,0.23977947798516805
27560650,Sausage on biscuit,371.0,-9.456684192347208,uncategorized,0.10940601475930645
27560660,Sausage griddle cake sandwich,318.0,-10.43981080576727,uncategorized,0.054018677473619096
27560670,Sausage and cheese on English muffin,338.0,-7.753733593622917,uncategorized,0.2053467592217946
27560705,"Sausage balls, made with biscuit mix and cheese",396.0,,,
27564050,"Frankfurter or hot dog sandwich, NFS, plain, on multigrain bread",305.0,-6.337811830743523,uncategorized,0.28511688768767673
27564040,"Frankfurter or hot dog sandwich, NFS, plain, on whole grain white bread",295.0,-7.999001833850471,uncategorized,0.19152884954310892
27564030,"Frankfurter or hot dog sandwich, NFS, plain, on whole wheat bread",301.0,-6.562857586091795,uncategorized,0.27243827133649756
27564063,"Frankfurter or hot dog sandwich, beef, plain, on whole grain white bun",297.0,-6.574969172314695,uncategorized,0.2717559294061344
27564004,"Frankfurter or hot dog sandwich, NFS, plain, on multigrain bun",301.0,-5.363759577759959,uncategorized,0.33999299411531647
27564002,"Frankfurter or hot dog sandwich, NFS, plain, on whole wheat bun",303.0,-7.053051135608731,uncategorized,0.24482177200492855
27563010,Meat spread or potted meat sandwich,252.0,-6.233275696465438,uncategorized,0.2910062391188828
27560910,"Cold cut sumarine sandwich, with cheese, lettuce, tomato and spread",213.0,-9.136496056328406,uncategorized,0.12744475772737165
27560720,Sausage and spaghetti sauce sandwich,243.0,-6.108989871309645,uncategorized,0.2980082476331133
27564003,"Frankfurter or hot dog sandwich, NFS, plain, on whole grain white bun",297.0,-6.574969172314695,uncategorized,0.2717559294061344
27564302,"Frankfurter or hot dog sandwich, reduced fat or light, plain, on whole wheat bun",190.0,-12.093809657719726,uncategorized,-0.03916422596192018
27564303,"Frankfurter or hot dog sandwich, reduced fat or light, plain, on whole grain white bun",184.0,-11.48418160117141,uncategorized,-0.0048190314305699145
27564304,"Frankfurter or hot dog sandwich, reduced fat or light, plain, on multigrain bun",187.0,-9.487683582582592,uncategorized,0.1076595726844195
27642110,"Turkey, rice and vegetables, baby food, strained",52.0,-9.022415208901894,uncategorized,0.13387183872385516
27642100,"Turkey, rice and vegetables, baby food, NS as to strained or junior",54.0,-9.469239038571237,uncategorized,0.10869870046948045
27641000,"Chicken stew, baby food, toddler",78.0,-8.965461371375582,uncategorized,0.13708050113388823
27640810,"Chicken, noodles, and vegetables, baby food, toddler",66.0,-8.282489644285976,uncategorized,0.17555772765642733
27640120,"Chicken noodle dinner, baby food, junior",74.0,-9.230868373081885,uncategorized,0.12212801493238916
27640110,"Chicken noodle dinner, baby food, strained",74.0,-9.261020346342598,uncategorized,0.1204293145920429
27640100,"Chicken noodle dinner, baby food, NS as to strained or junior",74.0,-9.248654562899675,uncategorized,0.12112597747249555
27640050,"Chicken and rice dinner, baby food, strained",51.0,-6.959589895299326,uncategorized,0.2500871866214119
27610730,"Beef with vegetables, baby food, toddler",69.0,-7.291335957894014,uncategorized,0.231397293772097
27610710,"Beef with vegetables, baby food, strained",96.0,-4.531857158930356,uncategorized,0.38686067039579475
27610120,"Beef and egg noodles, baby food, junior",57.0,-7.287283873883736,uncategorized,0.23162557987555873
27610110,"Beef and egg noodles, baby food, strained",63.0,-7.672543822141691,uncategorized,0.20992082444980723
27610100,"Beef and egg noodles, baby food, NS as to strained or junior",60.0,-7.48966137374838,uncategorized,0.2202240465521517
27601000,"Beef stew, baby food, toddler",51.0,-10.555875944208484,uncategorized,0.04747980559058644
27570310,"Hors d'oeuvres, with spread",209.0,-9.190736895237496,uncategorized,0.12438894009584064
27642120,"Turkey, rice and vegetables, baby food, junior",56.0,-9.730664900005056,uncategorized,0.09397050354674129
27642130,"Turkey, rice, and vegetables, baby food, toddler",60.0,-12.071721647636592,uncategorized,-0.0379198327700928
27644110,"Chicken soup, baby food",50.0,-9.390786578274268,uncategorized,0.11311855119882247
28113110,"Salisbury steak, baked, with tomato sauce, vegetable, diet frozen meal",107.0,-11.683649720564793,uncategorized,-0.016056656224541895
28110620,"Beef short ribs, boneless, with barbecue sauce, potatoes, vegetable, frozen meal",150.0,-7.603475012543465,uncategorized,0.2138120195419935
28110390,"Salisbury steak, potatoes, vegetable, dessert, diet frozen meal",102.0,-7.0094670077979275,uncategorized,0.2472772123870801
28110370,"Salisbury steak with gravy, macaroni and cheese, vegetable, frozen meal",146.0,-10.663000104107136,uncategorized,0.04144465010322566
27564570,"Frankfurter or hot dog sandwich, meatless, on bread, with meatless chili",188.0,-13.41401467457644,uncategorized,-0.113541869244837
28110350,"Salisbury steak with gravy, potatoes, vegetable, dessert, frozen meal",172.0,-7.670308047510936,uncategorized,0.21004678340756305
28110270,"Sirloin beef, with gravy, potatoes, vegetable, frozen meal",87.0,-12.103139258971026,uncategorized,-0.039689836564047135
28110250,"Sirloin tips, with gravy, potatoes, vegetable, frozen meal",115.0,-8.487717979100184,uncategorized,0.16399558413821733
28110220,"Sirloin, chopped, with gravy, mashed potatoes, vegetable, frozen meal",152.0,-6.749650263699635,uncategorized,0.2619147549389798
27564560,"Frankfurter or hot dog sandwich, meatless, on bun, with meatless chili",198.0,-12.273630048593771,uncategorized,-0.04929493802304243
27564550,"Frankfurter or hot dog sandwich, with meatless chili, on multigrain bread",223.0,-8.292199228042863,uncategorized,0.17501070961917214
27564540,"Frankfurter or hot dog sandwich, with meatless chili, on whole grain white bread",217.0,-9.694038893013316,uncategorized,0.09603393767108302
27564418,"Frankfurter or hot dog sandwich, reduced sodium",297.0,-4.776253887644361,uncategorized,0.37309185988855903
27564410,"Frankfurter or hot dog sandwich, fat free, plain, on multigrain bread",173.0,-12.19775924169034,uncategorized,-0.045020532351651966
27564400,"Frankfurter or hot dog sandwich, fat free, plain, on whole grain white bread",162.0,-15.732858219683251,uncategorized,-0.24418075928441876
27564390,"Frankfurter or hot dog sandwich, fat free, plain, on whole wheat bread",169.0,-12.736330013740895,uncategorized,-0.07536250519277536
27564380,"Frankfurter or hot dog sandwich, fat free, plain, on wheat bread",167.0,-10.808825441436742,uncategorized,0.03322914964456497
27564370,"Frankfurter or hot dog sandwich, fat free, plain, on white bread",166.0,-11.165062646686176,uncategorized,0.013159476042482849
27564364,"Frankfurter or hot dog sandwich, fat free, plain, on multigrain bun",180.0,-9.925424989208826,uncategorized,0.08299811951881478
27564363,"Frankfurter or hot dog sandwich, fat free, plain, on whole grain white bun",177.0,-11.957474473197353,uncategorized,-0.0314833812508019
27564361,"Frankfurter or hot dog sandwich, fat free, plain, on wheat bun",183.0,-11.392176262844004,uncategorized,0.00036436065389046363
27564360,"Frankfurter or hot dog sandwich, fat free, plain, on white bun",187.0,-9.594993545401923,uncategorized,0.10161394944153684
27564350,"Frankfurter or hot dog sandwich, reduced fat or light, plain, on multigrain bread",181.0,-11.630595234388556,uncategorized,-0.013067675273106198
27564340,"Frankfurter or hot dog sandwich, reduced fat or light, plain, on whole grain white bread",170.0,-14.965788501835014,uncategorized,-0.20096562442371257
27564330,"Frankfurter or hot dog sandwich, reduced fat or light, plain, on whole wheat bread",176.0,-12.204004602571592,uncategorized,-0.045372383176234356
27564362,"Frankfurter or hot dog sandwich, fat free, plain, on whole wheat bun",183.0,-12.61909220918531,uncategorized,-0.0687575677056653
27564530,"Frankfurter or hot dog sandwich, with meatless chili, on whole wheat bread",222.0,-7.280751386595445,uncategorized,0.23199360681309872
27564520,"Frankfurter or hot dog sandwich, with meatless chili, on wheat bread",222.0,-7.451553738674318,uncategorized,0.2223709525642516
27564510,"Frankfurter or hot dog sandwich, with meatless chili, on white bread",221.0,-7.592449506697614,uncategorized,0.21443317393115716
27564504,"Frankfurter or hot dog sandwich, with meatless chili, on multigrain bun",224.0,-7.373204711209316,uncategorized,0.22678497609995207
27564503,"Frankfurter or hot dog sandwich, with meatless chili, on whole grain white bun",222.0,-8.399977425971214,uncategorized,0.168938706970465
27564502,"Frankfurter or hot dog sandwich, with meatless chili, on whole wheat bun",226.0,-8.742462440872103,uncategorized,0.14964380357077017
27564501,"Frankfurter or hot dog sandwich, with meatless chili, on wheat bun",226.0,-8.147396493372048,uncategorized,0.18316859874110514
27564500,"Frankfurter or hot dog sandwich, with meatless chili, on white bun",229.0,-7.294477397366263,uncategorized,0.23122031151443362
27564480,"Frankfurter or hot dog sandwich, with chili, on whole grain white bread",218.0,-8.475446333237631,uncategorized,0.16468694350044152
27564470,"Frankfurter or hot dog sandwich, with chili, on whole wheat bread",222.0,-7.280751386595445,uncategorized,0.23199360681309872
27564444,"Frankfurter or hot dog sandwich, with chili, on multigrain bun",226.0,-6.270277877343428,uncategorized,0.2889216121292159
27564443,"Frankfurter or hot dog sandwich, with chili, on whole grain white bun",224.0,-7.22307493413004,uncategorized,0.2352429798669216
27564442,"Frankfurter or hot dog sandwich, with chili, on whole wheat bun",228.0,-6.993612389793982,uncategorized,0.24817042905208866
27564490,"Frankfurter or hot dog sandwich, with chili, on multigrain bread",224.0,-7.0751558515747455,uncategorized,0.24357643763791878
56207190,"Whole wheat cereal, cooked, NS as to fat",60.0,-9.799013552856447,cereal_fortified,0.09011988060883407
56207103,"Cream of wheat, instant, made with non-dairy milk, fat added",105.0,-11.694565060886704,uncategorized,-0.016671604114005117
56207102,"Cream of wheat, instant, made with non-dairy milk, no added fat",90.0,-13.84302476140441,uncategorized,-0.13771141775847284
56207101,"Cream of wheat, instant, made with non-dairy milk, NS as to fat",105.0,-11.694565060886704,uncategorized,-0.016671604114005117
56207096,"Cream of wheat, instant, made with milk, NS as to fat",122.0,-13.75153252495252,uncategorized,-0.13255693278145242
56207095,"Cream of wheat, instant, made with milk, no added fat",108.0,-15.787580083228876,uncategorized,-0.24726367685752682
56207094,"Cream of wheat, instant, made with milk, fat added",122.0,-13.75153252495252,uncategorized,-0.13255693278145242
56207070,"Cream of wheat, instant, made with water, NS as to fat",81.0,-7.177454416446298,uncategorized,0.23781314627845526
56207050,"Wheat, cream of, cooked, made with milk and sugar, Puerto Rican style",108.0,-16.11000278146082,uncategorized,-0.2654283104782259
56207210,"Whole wheat cereal, cooked, fat added",60.0,-9.799013552856447,cereal_fortified,0.09011988060883407
57117500,Cereal (Quaker Christmas Crunch),397.0,-7.752770740770964,cereal_fortified,0.20540100437693498
57117000,Cereal (Quaker Cap'n Crunch),398.0,-7.6707481263103485,cereal_fortified,0.2100219902704812
57106260,Cereal (General Mills Cheerios Berry Burst),378.0,-12.50365033092971,cereal_fortified,-0.06225380902336003
57106060,Cereal (General Mills Cheerios Banana Nut),375.0,-12.249816750809249,cereal_fortified,-0.04795334566019554
57106050,Cereal (Post Great Grains Banana Nut Crunch),390.0,-10.155829161147969,cereal_fortified,0.07001762096550164
